station_name,date,entry_exit,tapcount
Holloway Road,2021-10-31,Exit,196296
Holloway Road,2021-11-30,Entry,186037
Holloway Road,2021-11-30,Exit,189030
Holloway Road,2021-12-31,Entry,135756
Holloway Road,2021-12-31,Exit,141613
Holloway Road,2022-01-31,Entry,130805
Holloway Road,2022-01-31,Exit,136212
Holloway Road,2022-02-28,Entry,169923
Holloway Road,2022-02-28,Exit,171585
Holloway Road,2022-03-31,Entry,184191
Holloway Road,2022-03-31,Exit,187158
Holloway Road,2022-04-30,Entry,163825
Holloway Road,2022-04-30,Exit,161869
Holloway Road,2022-05-31,Entry,179351
Holloway Road,2022-05-31,Exit,179932
Holloway Road,2022-06-30,Entry,148643
Holloway Road,2022-06-30,Exit,154469
Holloway Road,2022-07-31,Entry,173180
Holloway Road,2022-07-31,Exit,161764
Holloway Road,2022-08-31,Entry,156333
Holloway Road,2022-08-31,Exit,158392
Holloway Road,2022-09-30,Entry,185832
Holloway Road,2022-09-30,Exit,184120
Holloway Road,2022-10-31,Entry,253237
Holloway Road,2022-10-31,Exit,263356
Holloway Road,2022-11-30,Entry,223705
Holloway Road,2022-11-30,Exit,229997
Holloway Road,2022-12-31,Entry,192496
Holloway Road,2022-12-31,Exit,191974
Holloway Road,2023-01-31,Entry,203967
Holloway Road,2023-01-31,Exit,213139
Holloway Road,2023-02-28,Entry,211188
Holloway Road,2023-02-28,Exit,214946
Holloway Road,2023-03-31,Entry,220409
Holloway Road,2023-03-31,Exit,235968
Holloway Road,2023-04-30,Entry,192416
Holloway Road,2023-04-30,Exit,195075
Holloway Road,2023-05-31,Entry,200223
Holloway Road,2023-05-31,Exit,205932
Holloway Road,2023-06-30,Entry,176758
Holloway Road,2023-06-30,Exit,168756
Holloway Road,2023-07-31,Entry,149821
Holloway Road,2023-07-31,Exit,141713
Homerton,2019-01-31,Entry,196274
Homerton,2019-01-31,Exit,184605
Homerton,2019-02-28,Entry,191480
Homerton,2019-02-28,Exit,175315
Homerton,2019-03-31,Entry,209767
Homerton,2019-03-31,Exit,191052
Homerton,2019-04-30,Entry,195639
Homerton,2019-04-30,Exit,179828
Homerton,2019-05-31,Entry,221271
Homerton,2019-05-31,Exit,207226
Homerton,2019-06-30,Entry,203247
Homerton,2019-06-30,Exit,188020
Homerton,2019-07-31,Entry,212415
Homerton,2019-07-31,Exit,187558
Homerton,2019-08-31,Entry,188660
Homerton,2019-08-31,Exit,167807
Homerton,2019-09-30,Entry,199270
Homerton,2019-09-30,Exit,177607
Homerton,2019-10-31,Entry,222004
Homerton,2019-10-31,Exit,201143
Homerton,2019-11-30,Entry,204754
Homerton,2019-11-30,Exit,185511
Homerton,2019-12-31,Entry,181626
Homerton,2019-12-31,Exit,165906
Homerton,2020-01-31,Entry,197090
Homerton,2020-01-31,Exit,181583
Homerton,2020-02-29,Entry,192178
Homerton,2020-02-29,Exit,177627
Homerton,2020-03-31,Entry,121677
Homerton,2020-03-31,Exit,113533
Homerton,2020-04-30,Entry,19315
Homerton,2020-04-30,Exit,20147
Homerton,2020-05-31,Entry,21262
Homerton,2020-05-31,Exit,22169
Homerton,2020-06-30,Entry,44851
Homerton,2020-06-30,Exit,45166
Homerton,2020-07-31,Entry,75646
Homerton,2020-07-31,Exit,74177
Homerton,2020-08-31,Entry,91565
Homerton,2020-08-31,Exit,86057
Homerton,2020-09-30,Entry,111561
Homerton,2020-09-30,Exit,104496
Homerton,2020-10-31,Entry,119445
Homerton,2020-10-31,Exit,113375
Homerton,2020-11-30,Entry,88142
Homerton,2020-11-30,Exit,86240
Homerton,2020-12-31,Entry,83109
Homerton,2020-12-31,Exit,84600
Homerton,2021-01-31,Entry,50447
Homerton,2021-01-31,Exit,54671
Homerton,2021-02-28,Entry,57927
Homerton,2021-02-28,Exit,64146
Homerton,2021-03-31,Entry,80935
Homerton,2021-03-31,Exit,88705
Homerton,2021-04-30,Entry,96456
Homerton,2021-04-30,Exit,105830
Homerton,2021-05-31,Entry,118681
Homerton,2021-05-31,Exit,131376
Homerton,2021-06-30,Entry,123943
Homerton,2021-06-30,Exit,138360
Homerton,2021-07-31,Entry,121221
Homerton,2021-07-31,Exit,115795
Homerton,2021-08-31,Entry,123664
Homerton,2021-08-31,Exit,126423
Homerton,2021-09-30,Entry,151650
Homerton,2021-09-30,Exit,142936
Homerton,2021-10-31,Entry,159290
Homerton,2021-10-31,Exit,150445
Homerton,2021-11-30,Entry,165243
Homerton,2021-11-30,Exit,155353
Homerton,2021-12-31,Entry,124174
Homerton,2021-12-31,Exit,114922
Homerton,2022-01-31,Entry,131742
Homerton,2022-01-31,Exit,124809
Homerton,2022-02-28,Entry,128128
Homerton,2022-02-28,Exit,120671
Homerton,2022-03-31,Entry,130387
Homerton,2022-03-31,Exit,121813
Homerton,2022-04-30,Entry,140883
Homerton,2022-04-30,Exit,131217
Homerton,2022-05-31,Entry,175673
Homerton,2022-05-31,Exit,166164
Homerton,2022-06-30,Entry,142088
Homerton,2022-06-30,Exit,133412
Homerton,2022-07-31,Entry,149798
Homerton,2022-07-31,Exit,138779
Homerton,2022-08-31,Entry,136766
Homerton,2022-08-31,Exit,133104
Homerton,2022-09-30,Entry,159115
Homerton,2022-09-30,Exit,147691
Homerton,2022-10-31,Entry,120601
Homerton,2022-10-31,Exit,113743
Homerton,2022-11-30,Entry,170376
Homerton,2022-11-30,Exit,159804
Homerton,2022-12-31,Entry,129956
Homerton,2022-12-31,Exit,118225
Homerton,2023-01-31,Entry,149874
Homerton,2023-01-31,Exit,139996
Homerton,2023-02-28,Entry,149060
Homerton,2023-02-28,Exit,140682
Homerton,2023-03-31,Entry,181069
Homerton,2023-03-31,Exit,172255
Homerton,2023-04-30,Entry,162569
Homerton,2023-04-30,Exit,150956
Homerton,2023-05-31,Entry,190942
Homerton,2023-05-31,Exit,183855
Homerton,2023-06-30,Entry,182953
Homerton,2023-06-30,Exit,172112
Homerton,2023-07-31,Entry,129997
Homerton,2023-07-31,Exit,121997
Honor Oak Park,2019-01-31,Entry,119819
Honor Oak Park,2019-01-31,Exit,119517
Honor Oak Park,2019-02-28,Entry,116684
Honor Oak Park,2019-02-28,Exit,112658
Honor Oak Park,2019-03-31,Entry,130450
Honor Oak Park,2019-03-31,Exit,126840
Honor Oak Park,2019-04-30,Entry,117396
Honor Oak Park,2019-04-30,Exit,113529
Honor Oak Park,2019-05-31,Entry,123965
Honor Oak Park,2019-05-31,Exit,120095
Honor Oak Park,2019-06-30,Entry,124389
Honor Oak Park,2019-06-30,Exit,120777
Honor Oak Park,2019-07-31,Entry,125136
Honor Oak Park,2019-07-31,Exit,121619
Honor Oak Park,2019-08-31,Entry,110971
Honor Oak Park,2019-08-31,Exit,107059
Honor Oak Park,2019-09-30,Entry,114604
Honor Oak Park,2019-09-30,Exit,112117
Honor Oak Park,2019-10-31,Entry,134968
Honor Oak Park,2019-10-31,Exit,130598
Honor Oak Park,2019-11-30,Entry,125185
Honor Oak Park,2019-11-30,Exit,119900
Honor Oak Park,2019-12-31,Entry,110468
Honor Oak Park,2019-12-31,Exit,103664
Honor Oak Park,2020-01-31,Entry,123915
Honor Oak Park,2020-01-31,Exit,121710
Honor Oak Park,2020-02-29,Entry,117720
Honor Oak Park,2020-02-29,Exit,114406
Honor Oak Park,2020-03-31,Entry,64734
Honor Oak Park,2020-03-31,Exit,62447
Honor Oak Park,2020-04-30,Entry,4914
Honor Oak Park,2020-04-30,Exit,5215
Honor Oak Park,2020-05-31,Entry,7393
Honor Oak Park,2020-05-31,Exit,7522
Honor Oak Park,2020-06-30,Entry,17191
Honor Oak Park,2020-06-30,Exit,16967
Honor Oak Park,2020-07-31,Entry,30362
Honor Oak Park,2020-07-31,Exit,28944
Honor Oak Park,2020-08-31,Entry,36616
Honor Oak Park,2020-08-31,Exit,34955
Honor Oak Park,2020-09-30,Entry,48379
Honor Oak Park,2020-09-30,Exit,46539
Honor Oak Park,2020-10-31,Entry,47548
Honor Oak Park,2020-10-31,Exit,46540
Honor Oak Park,2020-11-30,Entry,36672
Honor Oak Park,2020-11-30,Exit,37186
Honor Oak Park,2020-12-31,Entry,38213
Honor Oak Park,2020-12-31,Exit,39818
Honor Oak Park,2021-01-31,Entry,17503
Honor Oak Park,2021-01-31,Exit,19413
Honor Oak Park,2021-02-28,Entry,21092
Honor Oak Park,2021-02-28,Exit,24344
Honor Oak Park,2021-03-31,Entry,35623
Honor Oak Park,2021-03-31,Exit,39315
Honor Oak Park,2021-04-30,Entry,47980
Honor Oak Park,2021-04-30,Exit,53006
Honor Oak Park,2021-05-31,Entry,59929
Honor Oak Park,2021-05-31,Exit,64900
Honor Oak Park,2021-06-30,Entry,63716
Honor Oak Park,2021-06-30,Exit,70271
Honor Oak Park,2021-07-31,Entry,64702
Honor Oak Park,2021-07-31,Exit,61863
Honor Oak Park,2021-08-31,Entry,66269
Honor Oak Park,2021-08-31,Exit,63787
Honor Oak Park,2021-09-30,Entry,76042
Honor Oak Park,2021-09-30,Exit,74569
Honor Oak Park,2021-10-31,Entry,83195
Honor Oak Park,2021-10-31,Exit,78956
Honor Oak Park,2021-11-30,Entry,85718
Honor Oak Park,2021-11-30,Exit,82406
Honor Oak Park,2021-12-31,Entry,66272
Honor Oak Park,2021-12-31,Exit,63715
Honor Oak Park,2022-01-31,Entry,64018
Honor Oak Park,2022-01-31,Exit,60743
Honor Oak Park,2022-02-28,Entry,71189
Honor Oak Park,2022-02-28,Exit,67738
Honor Oak Park,2022-03-31,Entry,87965
Honor Oak Park,2022-03-31,Exit,84833
Honor Oak Park,2022-04-30,Entry,81913
Honor Oak Park,2022-04-30,Exit,78134
Honor Oak Park,2022-05-31,Entry,90726
Honor Oak Park,2022-05-31,Exit,87644
Honor Oak Park,2022-06-30,Entry,80359
Honor Oak Park,2022-06-30,Exit,76954
Honor Oak Park,2022-07-31,Entry,80594
Honor Oak Park,2022-07-31,Exit,76706
Honor Oak Park,2022-08-31,Entry,73706
Honor Oak Park,2022-08-31,Exit,70572
Honor Oak Park,2022-09-30,Entry,90647
Honor Oak Park,2022-09-30,Exit,88518
Honor Oak Park,2022-10-31,Entry,91341
Honor Oak Park,2022-10-31,Exit,86927
Honor Oak Park,2022-11-30,Entry,96195
Honor Oak Park,2022-11-30,Exit,93677
Honor Oak Park,2022-12-31,Entry,78359
Honor Oak Park,2022-12-31,Exit,70950
Honor Oak Park,2023-01-31,Entry,87388
Honor Oak Park,2023-01-31,Exit,84066
Honor Oak Park,2023-02-28,Entry,88712
Honor Oak Park,2023-02-28,Exit,85933
Honor Oak Park,2023-03-31,Entry,92655
Honor Oak Park,2023-03-31,Exit,90178
Honor Oak Park,2023-04-30,Entry,90139
Honor Oak Park,2023-04-30,Exit,87716
Honor Oak Park,2023-05-31,Entry,94748
Honor Oak Park,2023-05-31,Exit,93377
Honor Oak Park,2023-06-30,Entry,99953
Honor Oak Park,2023-06-30,Exit,97217
Honor Oak Park,2023-07-31,Entry,75505
Honor Oak Park,2023-07-31,Exit,72871
Hornchurch,2019-01-31,Entry,86741
Hornchurch,2019-01-31,Exit,87379
Hornchurch,2019-02-28,Entry,89560
Hornchurch,2019-02-28,Exit,90111
Hornchurch,2019-03-31,Entry,103162
Hornchurch,2019-03-31,Exit,102597
Hornchurch,2019-04-30,Entry,81360
Hornchurch,2019-04-30,Exit,79960
Hornchurch,2019-05-31,Entry,84640
Hornchurch,2019-05-31,Exit,84280
Hornchurch,2019-06-30,Entry,83552
Hornchurch,2019-06-30,Exit,83369
Hornchurch,2019-07-31,Entry,89055
Hornchurch,2019-07-31,Exit,88634
Hornchurch,2019-08-31,Entry,81061
Hornchurch,2019-08-31,Exit,80829
Hornchurch,2019-09-30,Entry,84803
Hornchurch,2019-09-30,Exit,77298
Hornchurch,2019-10-31,Entry,91608
Hornchurch,2019-10-31,Exit,89466
Hornchurch,2019-11-30,Entry,89760
Hornchurch,2019-11-30,Exit,89193
Hornchurch,2019-12-31,Entry,80632
Hornchurch,2019-12-31,Exit,79851
Hornchurch,2020-01-31,Entry,92020
Hornchurch,2020-01-31,Exit,91949
Hornchurch,2020-02-29,Entry,87376
Hornchurch,2020-02-29,Exit,87254
Hornchurch,2020-03-31,Entry,59171
Hornchurch,2020-03-31,Exit,59655
Hornchurch,2020-04-30,Entry,6764
Hornchurch,2020-04-30,Exit,6868
Hornchurch,2020-05-31,Entry,9205
Hornchurch,2020-05-31,Exit,9476
Hornchurch,2020-06-30,Entry,17035
Hornchurch,2020-06-30,Exit,16684
Hornchurch,2020-07-31,Entry,26604
Hornchurch,2020-07-31,Exit,26917
Hornchurch,2020-08-31,Entry,29957
Hornchurch,2020-08-31,Exit,30297
Hornchurch,2020-09-30,Entry,41977
Hornchurch,2020-09-30,Exit,43517
Hornchurch,2020-10-31,Entry,40254
Hornchurch,2020-10-31,Exit,40984
Hornchurch,2020-11-30,Entry,31599
Hornchurch,2020-11-30,Exit,32610
Hornchurch,2020-12-31,Entry,31039
Hornchurch,2020-12-31,Exit,32027
Hornchurch,2021-01-31,Entry,19848
Hornchurch,2021-01-31,Exit,22055
Hornchurch,2021-02-28,Entry,20627
Hornchurch,2021-02-28,Exit,23266
Hornchurch,2021-03-31,Entry,32957
Hornchurch,2021-03-31,Exit,36422
Hornchurch,2021-04-30,Entry,38924
Hornchurch,2021-04-30,Exit,43424
Hornchurch,2021-05-31,Entry,44903
Hornchurch,2021-05-31,Exit,51884
Hornchurch,2021-06-30,Entry,43103
Hornchurch,2021-06-30,Exit,48997
Hornchurch,2021-07-31,Entry,43079
Hornchurch,2021-07-31,Exit,43291
Hornchurch,2021-08-31,Entry,44809
Hornchurch,2021-08-31,Exit,44698
Hornchurch,2021-09-30,Entry,58060
Hornchurch,2021-09-30,Exit,58433
Hornchurch,2021-10-31,Entry,57464
Hornchurch,2021-10-31,Exit,57217
Hornchurch,2021-11-30,Entry,62039
Hornchurch,2021-11-30,Exit,62331
Hornchurch,2021-12-31,Entry,49402
Hornchurch,2021-12-31,Exit,49770
Hornchurch,2022-01-31,Entry,48545
Hornchurch,2022-01-31,Exit,49517
Hornchurch,2022-02-28,Entry,59132
Hornchurch,2022-02-28,Exit,61491
Hornchurch,2022-03-31,Entry,64277
Hornchurch,2022-03-31,Exit,65509
Hornchurch,2022-04-30,Entry,54844
Hornchurch,2022-04-30,Exit,56260
Hornchurch,2022-05-31,Entry,55164
Hornchurch,2022-05-31,Exit,56466
Hornchurch,2022-06-30,Entry,50668
Hornchurch,2022-06-30,Exit,53726
Hornchurch,2022-07-31,Entry,53750
Hornchurch,2022-07-31,Exit,55039
Hornchurch,2022-08-31,Entry,50263
Hornchurch,2022-08-31,Exit,51000
Hornchurch,2022-09-30,Entry,58993
Hornchurch,2022-09-30,Exit,60572
Hornchurch,2022-10-31,Entry,63787
Hornchurch,2022-10-31,Exit,65691
Hornchurch,2022-11-30,Entry,69737
Hornchurch,2022-11-30,Exit,70877
Hornchurch,2022-12-31,Entry,67659
Hornchurch,2022-12-31,Exit,69369
Hornchurch,2023-01-31,Entry,69214
Hornchurch,2023-01-31,Exit,69681
Hornchurch,2023-02-28,Entry,74715
Hornchurch,2023-02-28,Exit,76002
Hornchurch,2023-03-31,Entry,71982
Hornchurch,2023-03-31,Exit,73097
Hornchurch,2023-04-30,Entry,62445
Hornchurch,2023-04-30,Exit,64095
Hornchurch,2023-05-31,Entry,66949
Hornchurch,2023-05-31,Exit,68090
Hornchurch,2023-06-30,Entry,67439
Hornchurch,2023-06-30,Exit,69051
Hornchurch,2023-07-31,Entry,48376
Hornchurch,2023-07-31,Exit,48661
Hounslow Central,2019-01-31,Entry,141534
Hounslow Central,2019-01-31,Exit,143537
Hounslow Central,2019-02-28,Entry,139280
Hounslow Central,2019-02-28,Exit,139710
Hounslow Central,2019-03-31,Entry,158551
Hounslow Central,2019-03-31,Exit,157202
Hounslow Central,2019-04-30,Entry,152174
Hounslow Central,2019-04-30,Exit,150616
Hounslow Central,2019-05-31,Entry,144650
Hounslow Central,2019-05-31,Exit,145704
Hounslow Central,2019-06-30,Entry,156896
Hounslow Central,2019-06-30,Exit,156850
Hounslow Central,2019-07-31,Entry,162992
Hounslow Central,2019-07-31,Exit,162843
Hounslow Central,2019-08-31,Entry,148466
Hounslow Central,2019-08-31,Exit,147325
Hounslow Central,2019-09-30,Entry,149477
Hounslow Central,2019-09-30,Exit,150563
Hounslow Central,2019-10-31,Entry,162398
Hounslow Central,2019-10-31,Exit,163997
Hounslow Central,2019-11-30,Entry,152589
Hounslow Central,2019-11-30,Exit,154465
Hounslow Central,2019-12-31,Entry,147555
Hounslow Central,2019-12-31,Exit,145796
Hounslow Central,2020-01-31,Entry,146162
Hounslow Central,2020-01-31,Exit,148128
Hounslow Central,2020-02-29,Entry,130175
Hounslow Central,2020-02-29,Exit,129061
Hounslow Central,2020-03-31,Entry,88085
Hounslow Central,2020-03-31,Exit,88584
Hounslow Central,2020-04-30,Entry,13121
Hounslow Central,2020-04-30,Exit,13278
Hounslow Central,2020-05-31,Entry,16486
Hounslow Central,2020-05-31,Exit,15952
Hounslow Central,2020-06-30,Entry,30591
Hounslow Central,2020-06-30,Exit,28997
Hounslow Central,2020-07-31,Entry,51873
Hounslow Central,2020-07-31,Exit,50840
Hounslow Central,2020-08-31,Entry,60011
Hounslow Central,2020-08-31,Exit,57230
Hounslow Central,2020-09-30,Entry,74024
Hounslow Central,2020-09-30,Exit,67763
Hounslow Central,2020-10-31,Entry,76458
Hounslow Central,2020-10-31,Exit,72672
Hounslow Central,2020-11-30,Entry,54220
Hounslow Central,2020-11-30,Exit,53176
Hounslow Central,2020-12-31,Entry,53507
Hounslow Central,2020-12-31,Exit,52935
Hounslow Central,2021-01-31,Entry,33295
Hounslow Central,2021-01-31,Exit,35315
Hounslow Central,2021-02-28,Entry,36574
Hounslow Central,2021-02-28,Exit,38700
Hounslow Central,2021-03-31,Entry,52398
Hounslow Central,2021-03-31,Exit,54691
Hounslow Central,2021-04-30,Entry,59480
Hounslow Central,2021-04-30,Exit,62806
Hounslow Central,2021-05-31,Entry,68180
Hounslow Central,2021-05-31,Exit,73536
Hounslow Central,2021-06-30,Entry,77329
Hounslow Central,2021-06-30,Exit,84152
Hounslow Central,2021-07-31,Entry,76955
Hounslow Central,2021-07-31,Exit,74079
Hounslow Central,2021-08-31,Entry,81936
Hounslow Central,2021-08-31,Exit,79820
Hounslow Central,2021-09-30,Entry,89218
Hounslow Central,2021-09-30,Exit,87606
Hounslow Central,2021-10-31,Entry,88723
Hounslow Central,2021-10-31,Exit,88057
Hounslow Central,2021-11-30,Entry,96137
Hounslow Central,2021-11-30,Exit,95552
Hounslow Central,2021-12-31,Entry,71740
Hounslow Central,2021-12-31,Exit,71049
Hounslow Central,2022-01-31,Entry,68863
Hounslow Central,2022-01-31,Exit,69519
Hounslow Central,2022-02-28,Entry,85505
Hounslow Central,2022-02-28,Exit,84777
Hounslow Central,2022-03-31,Entry,93114
Hounslow Central,2022-03-31,Exit,93627
Hounslow Central,2022-04-30,Entry,88419
Hounslow Central,2022-04-30,Exit,89039
Hounslow Central,2022-05-31,Entry,107168
Hounslow Central,2022-05-31,Exit,106983
Hounslow Central,2022-06-30,Entry,101523
Hounslow Central,2022-06-30,Exit,103348
Hounslow Central,2022-07-31,Entry,116884
Hounslow Central,2022-07-31,Exit,115693
Hounslow Central,2022-08-31,Entry,105281
