player_name,match_id,batting_average,strike_rate,bowling_average,runs_per_ball
CN Miles,99.0,,,22.0,1.29
CN Miles,103.0,,,47.0,1.62
CN Miles,109.0,,,32.0,1.64
CN Miles,111.0,,,48.0,1.96
CN Miles,116.0,,,31.75,1.84
CN Miles,121.0,inf,0.5,34.25,1.85
JA Haynes,99.0,2.0,1.0,,
D Pretorius,102.0,inf,2.0,inf,1.73
D Pretorius,106.0,33.0,2.06,28.0,1.6
D Pretorius,112.0,24.0,2.09,25.33,1.38
D Pretorius,114.0,23.67,1.78,28.75,1.53
D Pretorius,116.0,23.67,1.78,33.75,1.59
MT Stanley,106.0,,,23.0,1.53
MT Stanley,108.0,,,46.0,1.53
MT Stanley,111.0,,,85.0,1.89
D Moriarty,108.0,1.0,0.33,inf,1.4
BR McDermott,110.0,30.0,1.2,,
BR McDermott,114.0,31.0,1.29,,
BR McDermott,117.0,20.67,1.22,,
BR McDermott,120.0,24.5,1.23,,
BR McDermott,123.0,31.4,1.33,,
J Little,111.0,,,10.5,1.4
J Little,118.0,,,8.25,1.38
J Little,122.0,,,5.11,1.05
J Little,123.0,,,7.82,1.34
J Little,124.0,inf,2.5,8.0,1.24
J Little,152.0,inf,2.5,8.47,1.35
J Little,156.0,inf,2.5,8.47,1.35
J Little,159.0,inf,2.0,8.35,1.27
J Little,162.0,6.0,0.75,10.0,1.36
J Little,167.0,6.0,0.75,10.65,1.4
JG Bethell,112.0,0.0,0.0,,
JG Bethell,114.0,5.0,0.91,,
JG Bethell,154.0,3.33,0.77,,
S Baker,112.0,,,inf,1.5
S Baker,115.0,,,inf,1.57
S Baker,121.0,0.0,0.0,37.5,1.67
IS Sodhi,114.0,1.0,0.5,10.0,1.0
IS Sodhi,116.0,1.0,0.5,8.5,0.85
IS Sodhi,119.0,2.0,0.5,19.0,1.27
IS Sodhi,165.0,2.0,0.5,18.0,1.35
IS Sodhi,169.0,2.0,0.5,19.57,1.37
IS Sodhi,172.0,2.0,0.5,23.71,1.44
IS Sodhi,174.0,2.0,0.5,23.62,1.4
IS Sodhi,178.0,2.0,0.5,27.0,1.47
WD Parnell,116.0,,,inf,1.25
WD Parnell,121.0,inf,1.4,10.5,1.05
WD Parnell,154.0,inf,1.4,11.2,1.12
WD Parnell,157.0,inf,1.4,14.33,1.23
WD Parnell,161.0,inf,1.4,12.44,1.24
WD Parnell,164.0,inf,1.13,12.91,1.29
WD Parnell,167.0,30.0,1.3,16.91,1.49
WD Parnell,173.0,39.0,1.5,19.33,1.6
WD Parnell,176.0,25.0,1.47,21.33,1.65
P Hatzoglou,117.0,,,29.0,1.45
P Hatzoglou,122.0,inf,1.0,30.0,1.71
BL D'Oliveira,118.0,2.0,0.25,inf,0.8
BL D'Oliveira,120.0,5.0,0.45,inf,1.0
BJ Dwarshuis,118.0,0.0,0.0,inf,1.53
SG Budinger,120.0,0.0,0.0,,
T Sangha,120.0,inf,1.44,inf,1.0
T Sangha,171.0,inf,1.44,14.33,1.08
T Sangha,174.0,inf,1.36,22.33,1.34
RJ Gleeson,122.0,,,12.33,1.85
RJ Gleeson,123.0,,,23.67,1.78
RJ Gleeson,124.0,8.0,1.0,33.0,1.71
RJ Gleeson,156.0,8.0,1.0,33.0,1.71
RJ Gleeson,159.0,8.0,1.0,24.6,1.58
RJ Gleeson,162.0,8.0,0.8,26.83,1.64
M Brown,125.0,2.0,1.0,inf,2.05
M Brown,127.0,2.0,1.0,inf,2.4
M Brown,128.0,4.0,0.57,inf,2.4
M Brown,131.0,19.0,1.19,inf,2.23
M Brown,137.0,24.0,1.09,inf,2.23
M Brown,142.0,31.0,1.24,inf,2.23
M Brown,146.0,31.0,1.24,75.0,2.14
MLL Taylor,125.0,,,6.0,0.9
MLL Taylor,127.0,,,14.33,1.23
R Southby,125.0,,,,
R Southby,127.0,,,,
R Southby,128.0,,,,
R Southby,131.0,,,,
R Southby,137.0,0.0,,,
R Southby,142.0,0.0,,,
R Southby,146.0,0.0,,,
A Stonehouse,125.0,,,inf,1.73
A Stonehouse,132.0,,,29.0,1.38
A Stonehouse,136.0,,,56.0,1.37
A Stonehouse,140.0,,,88.0,1.44
A Stonehouse,143.0,,,57.5,1.42
A Stonehouse,145.0,,,67.5,1.34
A Stonehouse,149.0,inf,2.29,43.5,1.44
T Flintoff,126.0,3.0,0.75,inf,3.2
T Flintoff,130.0,2.5,0.5,26.0,1.3
T Flintoff,134.0,20.0,1.09,18.5,1.23
T Flintoff,139.0,21.75,0.99,23.0,1.38
T Flintoff,142.0,17.4,0.97,30.0,1.38
T Flintoff,145.0,17.4,0.97,34.33,1.37
C Pavely,126.0,inf,0.8,inf,1.8
C Pavely,130.0,8.0,0.67,inf,1.2
P Litchfield,126.0,inf,1.45,,
P Litchfield,128.0,42.0,1.31,,
P Litchfield,132.0,40.0,1.36,,
P Litchfield,135.0,49.33,1.42,,
P Litchfield,138.0,46.75,1.41,,
P Litchfield,144.0,45.0,1.35,,
P Litchfield,147.0,37.67,1.31,,
P Litchfield,150.0,38.0,1.34,,
G Wareham,126.0,,,24.0,1.2
G Wareham,128.0,inf,1.0,13.0,0.98
G Wareham,132.0,19.0,0.9,12.6,1.05
G Wareham,135.0,31.0,1.03,11.86,1.04
G Wareham,138.0,43.0,1.02,15.0,1.05
G Wareham,144.0,62.0,1.17,13.9,1.16
G Wareham,147.0,31.5,1.15,11.23,1.04
G Wareham,150.0,36.0,1.18,13.38,1.09
L Dobson,126.0,,,inf,1.2
L Dobson,128.0,1.0,0.33,inf,1.2
L Dobson,150.0,1.0,0.33,inf,1.2
PJ Scholfield,129.0,5.0,0.62,9.5,0.95
PJ Scholfield,133.0,2.5,0.56,14.67,1.1
PJ Scholfield,135.0,5.33,0.8,22.33,1.34
PJ Scholfield,139.0,8.25,1.14,16.33,1.4
PJ Scholfield,141.0,7.0,1.09,18.83,1.41
PJ Scholfield,146.0,10.83,1.33,19.86,1.39
PJ Scholfield,149.0,11.14,1.28,18.89,1.42
LE Scott,129.0,inf,0.64,inf,1.8
M Gaur,130.0,,,inf,0.9
M Gaur,133.0,,0.0,32.0,0.8
M Gaur,138.0,,0.0,25.0,1.0
M Gaur,143.0,,0.0,40.5,1.16
M Gaur,147.0,,0.0,25.75,1.21
GM Harris,131.0,1.0,0.25,,
GM Harris,136.0,5.5,1.0,,
GM Harris,141.0,4.0,1.0,,
GM Harris,144.0,4.25,0.89,,
GM Harris,148.0,5.4,0.93,,
RM Ghosh,131.0,1.0,0.14,,
RM Ghosh,136.0,10.5,0.84,,
RM Ghosh,141.0,7.67,0.66,,
RM Ghosh,144.0,11.0,0.88,,
RM Ghosh,148.0,15.6,1.03,,
N Holland,131.0,inf,1.0,,
N Holland,141.0,7.0,0.78,,
N Holland,144.0,4.5,0.69,,
EM McCaughan,137.0,2.0,1.0,,
EM McCaughan,140.0,2.0,1.0,,
CM McCarthy,140.0,,,inf,2.4
CM McCarthy,149.0,,,inf,1.65
C Brewer,145.0,,,inf,2.6
N de Klerk,146.0,5.0,1.0,20.0,1.33
N de Klerk,149.0,56.0,1.87,27.5,1.57
Imad Wasim,151.0,26.0,1.04,7.5,1.0
Imad Wasim,161.0,27.0,1.04,13.5,0.77
LWP Wells,152.0,57.0,2.48,,
LWP Wells,155.0,40.5,1.93,,
LWP Wells,158.0,31.0,1.9,,
LWP Wells,163.0,23.75,1.73,inf,1.4
LWP Wells,169.0,20.6,1.66,inf,1.5
LWP Wells,177.0,17.17,1.61,inf,1.5
SS Eskinazi,152.0,inf,1.5,,
SS Eskinazi,155.0,34.0,1.7,,
SS Eskinazi,158.0,17.5,1.4,,
SS Eskinazi,163.0,26.0,1.81,,
SS Eskinazi,166.0,29.0,1.51,,
SS Eskinazi,169.0,28.2,1.41,,
SS Eskinazi,177.0,25.0,1.42,,
BGF Green,152.0,,,,
BGF Green,155.0,16.0,1.78,,
BGF Green,158.0,20.5,1.64,13.0,1.3
BGF Green,163.0,20.5,1.64,19.5,1.3
BGF Green,166.0,17.0,1.21,25.0,1.25
Shaheen Shah Afridi,152.0,,,12.0,2.4
Shaheen Shah Afridi,155.0,,,14.33,1.43
Shaheen Shah Afridi,158.0,inf,1.0,13.0,1.3
Shaheen Shah Afridi,163.0,inf,1.0,15.17,1.3
Shaheen Shah Afridi,166.0,inf,0.71,17.0,1.27
Shaheen Shah Afridi,169.0,inf,0.71,22.0,1.32
Haris Rauf,152.0,,,inf,1.6
Haris Rauf,155.0,,,10.75,1.43
Haris Rauf,158.0,,,17.5,1.4
Haris Rauf,163.0,,,15.0,1.29
Haris Rauf,166.0,0.0,0.0,17.5,1.31
Haris Rauf,169.0,0.0,0.0,21.0,1.26
MDE Holden,152.0,37.0,2.06,,
MDE Holden,156.0,30.5,1.79,,
MDE Holden,159.0,20.33,1.74,,
MDE Holden,162.0,15.25,1.65,,
MDE Holden,172.0,15.0,1.6,,
MDE Holden,176.0,14.33,1.56,,
J Overton,152.0,,,,
J Overton,156.0,inf,0.5,,
J Overton,159.0,24.0,1.41,inf,2.8
J Overton,162.0,30.5,1.61,17.5,1.4
J Overton,167.0,72.0,2.12,17.5,1.4
J Overton,172.0,51.67,1.99,25.0,1.25
J Overton,176.0,39.25,1.94,18.33,1.22
Usama Mir,152.0,,,inf,2.2
Usama Mir,156.0,,,inf,2.2
Usama Mir,159.0,inf,2.29,25.5,1.7
Usama Mir,162.0,33.0,2.06,38.5,1.92
Usama Mir,167.0,20.0,1.82,16.0,1.6
Usama Mir,172.0,20.5,1.78,23.67,1.78
JC Tongue,152.0,,,inf,2.9
JC Tongue,167.0,,,54.0,1.8
JC Tongue,172.0,,,21.5,1.72
JC Tongue,176.0,,,17.83,1.62
DJ Mitchell,153.0,5.0,1.0,inf,1.0
DJ Mitchell,156.0,5.0,1.0,inf,1.0
DJ Mitchell,160.0,5.0,1.0,5.0,0.83
DJ Mitchell,165.0,26.0,1.18,24.0,1.5
DJ Mitchell,170.0,15.0,1.15,13.33,1.54
DJ Mitchell,173.0,21.33,1.42,13.33,1.54
DJ Mitchell,177.0,19.75,1.16,18.33,1.77
DJ Worrall,153.0,,0.0,11.5,1.15
DJ Worrall,156.0,,0.0,12.67,1.09
DJ Worrall,160.0,,0.0,12.0,1.07
DJ Worrall,165.0,,0.0,11.83,1.09
DJ Worrall,170.0,,0.0,16.33,1.14
DJ Worrall,173.0,,0.0,21.33,1.27
DJ Worrall,177.0,,0.0,16.89,1.26
H Klaasen,153.0,1.0,0.33,,
H Klaasen,158.0,9.5,1.0,,
H Klaasen,162.0,26.33,1.72,,
H Klaasen,164.0,31.25,1.84,,
H Klaasen,168.0,25.0,1.76,,
H Klaasen,170.0,34.2,1.8,,
H Klaasen,175.0,31.5,1.78,,
AAP Atkinson,153.0,inf,0.75,22.0,1.47
AAP Atkinson,158.0,inf,0.75,13.0,1.49
AAP Atkinson,162.0,inf,0.75,12.67,1.41
AAP Atkinson,164.0,inf,0.75,11.33,1.36
AAP Atkinson,178.0,inf,0.75,13.1,1.38
ZJ Chappell,153.0,,,inf,1.6
ZJ Chappell,158.0,,,23.0,0.92
ZJ Chappell,168.0,0.0,0.0,9.33,1.4
ZJ Chappell,170.0,0.0,0.0,13.86,1.76
JL Smith,154.0,13.0,2.17,,
JL Smith,159.0,14.0,1.75,,
JL Smith,163.0,13.0,1.44,,
JL Smith,168.0,24.75,1.65,,
JL Smith,171.0,20.2,1.53,,
JL Smith,174.0,23.17,1.58,,
Shadab Khan,154.0,0.0,0.0,,
Shadab Khan,159.0,2.0,0.5,inf,1.95
Shadab Khan,163.0,2.0,0.46,56.0,1.6
MW Short,154.0,,,4.5,0.9
MW Short,157.0,73.0,2.03,8.5,1.13
MW Short,161.0,40.5,1.98,17.0,1.36
MW Short,164.0,27.0,1.8,17.0,1.36
MW Short,167.0,29.5,1.87,17.0,1.36
MW Short,173.0,27.6,1.79,26.5,1.51
MW Short,176.0,25.0,1.69,35.5,1.58
SA Zaib,154.0,,,,
SA Zaib,157.0,,,,
SA Zaib,161.0,21.0,1.0,,
SA Zaib,164.0,19.0,1.19,,
SA Zaib,167.0,19.67,1.23,,
SA Zaib,173.0,15.0,1.18,,
JJ Weatherley,157.0,inf,1.6,,
JJ Weatherley,160.0,inf,1.6,,
JJ Weatherley,166.0,inf,1.6,,
SH Johnson,162.0,,,0.67,0.1
SH Johnson,164.0,,,9.5,0.95
SH Johnson,168.0,inf,1.0,17.75,1.18
SH Johnson,170.0,inf,1.0,25.25,1.35
SH Johnson,175.0,inf,1.0,30.75,1.37
SH Johnson,178.0,inf,1.0,27.8,1.39
CR Woakes,168.0,0.0,0.0,21.0,1.05
CR Woakes,171.0,2.0,0.8,41.0,1.17
CR Woakes,174.0,10.0,1.0,35.5,1.29
JA Turner,169.0,,,7.67,1.15
TS Muyeye,170.0,,,,
TS Muyeye,175.0,11.0,0.92,,
TS Muyeye,178.0,5.5,0.85,,
Zaman Khan,172.0,,,inf,2.15
Zaman Khan,176.0,,,inf,1.74
MJ Henry,177.0,,,8.5,0.85
